由攻角引起的气动系数
num_H		num_Ma	num_alpha
6		7		10

data_H
500	1000	2000	3000	4000	5000	
data_Ma
0.0311968	0.0623935	0.0935903	0.124787	0.155984	0.187181	0.218377	
data_alpha
-10	-4.44444	-1.66667	0	1.11111	3.88889	6.66667	9.44444	12.2222	15	

不同攻角下的轴向力Cxa(指向头部为正，行为攻角，列为马赫数，下同）
H0.5
      0.14269510	      0.23624153	      0.35017132	      0.13527711	     -0.00798565	     -0.00798565	     -0.00798565	      0.10447278	      0.00363849	     -0.01327545	
H5
     -0.00760564	      0.02062375	      0.07119331	      0.17109601	      0.14372187	      0.23769779	      0.35215687	     -0.00760564	     -0.00760564	     -0.00760564	
      0.10542767	      0.00402526	     -0.01298773	      0.00745138	     -0.00729602	      0.02107745	      0.07191709	      0.14482192	      0.23934239	      0.35437237	
     -0.00729602	     -0.00729602	     -0.00729602	     -0.00378863	      0.09800020	     -0.00145037	     -0.01812098	     -0.01252227	      0.01532836	      0.06522255	
      0.13678348	      0.22943866	      0.34242801	      0.12945782	     -0.01252227	     -0.01252227	     -0.01252227	      0.10018785	      0.00065853	     -0.01602193	
     -0.01041169	      0.01747237	      0.06742022	      0.16605764	      0.13904760	      0.23181591	      0.34490089	     -0.01041169	     -0.01041169	     -0.01041169	
      0.10146058	      0.00174240	     -0.01497253	      0.00516363	     -0.00935066	      0.01858774	      0.06863210	      0.14039066	      0.23337406	      0.34662921	
     -0.00935066	     -0.00935066	     -0.00935066	     -0.00225854	      0.10247403	      0.00246953	     -0.01429877	     -0.00866317	      0.01935216	      0.06953641	

不同攻角下的法向力Cya（向上为正）
H0.5
     -0.74661057	     -0.20835837	      0.06480570	      0.39272076	      0.33844440	      0.61133074	      0.87822300	      1.14259041	      1.39699471	      1.64180638	
      0.33844440	      0.33844440	      0.33844440	      0.01019537	     -0.74761651	     -0.20863725	      0.06491357	      0.33892560	      0.61218989	      0.87945294	
      1.14416384	      1.39894112	      1.64407082	      0.86098360	      0.33892560	      0.33892560	      0.33892560	     -0.74932641	     -0.20915136	      0.06509056	
      0.33973633	      0.61362613	      0.88152191	      1.19402747	      1.14684578	      1.40236445	      1.64793331	      0.33973633	      0.33973633	      0.33973633	
     -0.75177986	     -0.20985739	      0.06533908	      0.39553345	      0.34087979	      0.61566296	      0.88444307	      1.15064721	      1.40704147	      1.65336179	
      0.34087979	      0.34087979	      0.34087979	      0.00988369	     -0.75498415	     -0.21078031	      0.06566650	      0.34239330	      0.61831294	      0.88823213	
      1.15559272	      1.41305703	      1.66033417	      0.86956955	      0.34239330	      0.34239330	      0.34239330	     -0.75894703	     -0.21181019	      0.06606579	
H1
      0.34424100	      0.62161640	      0.89294127	      1.20948592	      1.16164026	      1.42051562	      1.66911461	      0.34424100	      0.34424100	      0.34424100	
     -0.76368868	     -0.21302715	      0.06654445	      0.40196676	      0.34646919	      0.62558157	      0.89860986	      1.16895501	      1.42982144	      1.67965981	
      0.34646919	      0.34646919	      0.34646919	      0.01357164	     -0.74661346	     -0.20835999	      0.06480585	      0.33844625	      0.61133429	      0.87822881	
      1.14259666	      1.39700198	      1.64182978	      0.85979957	      0.33844625	      0.33844625	      0.33844625	     -0.74763216	     -0.20864262	      0.06491496	
      0.33893297	      0.61220316	      0.87947325	      1.19117015	      1.14418829	      1.39896803	      1.64410871	      0.33893297	      0.33893297	      0.33893297	
     -0.74936339	     -0.20915922	      0.06509398	      0.39423117	      0.33975296	      0.61365590	      0.88156468	      1.14690209	      1.40242913	      1.64799555	
      0.33975296	      0.33975296	      0.33975296	      0.00997308	     -0.75184511	     -0.20988010	      0.06534542	      0.34090953	      0.61571679	      0.88452835	
H2
      1.15073519	      1.40715232	      1.65350636	      0.86594816	      0.34090953	      0.34090953	      0.34090953	     -0.75509041	     -0.21080933	      0.06567707	
      0.34244046	      0.61839692	      0.88835466	      1.20328432	      1.15575097	      1.41323736	      1.66056352	      0.34244046	      0.34244046	      0.34244046	
     -0.75909675	     -0.21181019	      0.06607981	      0.39947698	      0.34431075	      0.62174170	      0.89311256	      1.16187475	      1.42080839	      1.66942992	
      0.34431075	      0.34431075	      0.34431075	      0.00987471	     -0.76389594	     -0.21308258	      0.06656533	      0.34656568	      0.62575571	      0.89885530	
      1.16927273	      1.43023826	      1.68013562	      0.87999356	      0.34656568	      0.34656568	      0.34656568	     -0.74661968	     -0.20836162	      0.06480600	
      0.33844818	      0.61133800	      0.87823193	      1.18948856	      1.14260330	      1.39699291	      1.64183048	      0.33844818	      0.33844818	      0.33844818	
     -0.74764836	     -0.20864776	      0.06491638	      0.39329662	      0.33894047	      0.61221672	      0.87949257	      1.14421286	      1.39902308	      1.64414373	
H3
      0.33894047	      0.33894047	      0.33894047	      0.01007481	     -0.74940303	     -0.20916889	      0.06509748	      0.33977007	      0.61368652	      0.88160933	
      1.14695515	      1.40250146	      1.64808729	      0.86309686	      0.33977007	      0.33977007	      0.33977007	     -0.75191056	     -0.20989820	      0.06535188	
      0.34094035	      0.61577207	      0.88460796	      1.19822060	      1.15083661	      1.40729563	      1.65364050	      0.34094035	      0.34094035	      0.34094035	
     -0.75519232	     -0.21084185	      0.06568771	      0.39737118	      0.34248756	      0.61849343	      0.88847666	      1.15590838	      1.41343191	      1.66078290	
      0.34248756	      0.34248756	      0.34248756	      0.00986186	     -0.75924699	     -0.21188854	      0.06609429	      0.34438212	      0.62186767	      0.89329553	
      1.16210652	      1.42110986	      1.66977387	      0.87453873	      0.34438212	      0.34438212	      0.34438212	     -0.76410761	     -0.21313766	      0.06658671	
      0.34666460	      0.62593046	      0.89910288	      1.21801116	      1.16960183	      1.43061662	      1.68062591	      0.34666460	      0.34666460	      0.34666460	
H4
     -0.74663130	     -0.20836546	      0.06480632	      0.39272984	      0.33845214	      0.61134546	      0.87824191	      1.14261693	      1.39702476	      1.64185441	
      0.33845214	      0.33845214	      0.33845214	      0.01018590	     -0.74768329	     -0.20865820	      0.06491932	      0.33895601	      0.61224491	      0.87953245	
      1.14426587	      1.39906822	      1.64421596	      0.86105990	      0.33895601	      0.33895601	      0.33895601	     -0.74947684	     -0.20918943	      0.06510474	
      0.33980571	      0.61375007	      0.88169878	      1.19427136	      1.14706964	      1.40265303	      1.64825172	      0.33980571	      0.33980571	      0.33980571	
     -0.75204809	     -0.20993706	      0.06536530	      0.39567765	      0.34100373	      0.61588582	      0.88476516	      1.15104215	      1.40758624	      1.65395708	
      0.34100373	      0.34100373	      0.34100373	      0.00986439	     -0.75541415	     -0.21089510	      0.06571057	      0.34258873	      0.61867423	      0.88872847	
      1.15624664	      1.41386277	      1.66125231	      0.87005406	      0.34258873	      0.34258873	      0.34258873	     -0.75956934	     -0.21196998	      0.06612473	
H5
      0.34453011	      0.62213171	      0.89366655	      1.21048469	      1.16258392	      1.42169673	      1.67049770	      0.34453011	      0.34453011	      0.34453011	
     -0.76454848	     -0.21324972	      0.06663105	      0.40243022	      0.34686982	      0.62629627	      0.89962953	      1.17028373	      1.43145245	      1.68158976	
      0.34686982	      0.34686982	      0.34686982	      0.01372671	     -0.74664264	     -0.20836863	      0.06480665	      0.33845627	      0.61135339	      0.87825470	
      1.14263204	      1.39704497	      1.64186347	      0.85981906	      0.33845627	      0.33845627	      0.33845627	     -0.74771930	     -0.20866939	      0.06492239	
